1 3 5 7 9 11 14 15 17 19 21 23 25 27 29 31 34 36 40 42 44 46 48 52 56 58 60 62 64 66 72 50 69 75 39 55 71 
31 39 64 72 3 6 7 9 23 25 29 34 55 11 15 17 19 21 27 46 48 56 70 36 40 42 44 50 52 58 60 62 66 69 75 1 14 
39 55 69 71 75 3 5 7 9 12 15 19 23 25 29 31 34 36 40 42 46 58 60 62 64 66 72 1 14 44 50 52 17 21 27 48 56 
39 68 70 75 1 3 5 7 9 11 14 15 17 19 21 23 25 27 29 31 34 36 40 42 44 46 48 52 56 58 60 62 64 66 72 51 55 
1 3 5 7 9 11 14 15 17 19 21 23 25 27 29 31 34 36 40 42 44 46 48 52 56 58 60 62 64 66 72 55 68 75 39 51 71 
1 14 39 44 51 52 55 71 3 5 7 9 12 16 17 21 23 25 27 29 31 34 36 40 42 46 48 56 58 60 62 64 66 72 68 75 19 
1 3 5 7 9 11 14 15 17 19 21 23 25 27 29 31 34 36 40 42 44 46 48 52 56 58 60 62 64 66 72 55 69 75 39 51 71 
1 14 39 44 51 52 55 71 3 5 7 9 12 15 19 23 25 29 31 34 36 40 42 46 58 60 62 64 66 72 69 75 17 21 27 48 56 
3 5 7 9 12 16 18 20 21 23 25 27 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 55 68 75 1 14 50 70 
11 15 21 23 28 54 68 72 75 1 13 44 50 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 
54 70 75 3 5 7 9 12 15 17 19 21 23 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 72 1 13 44 50 52 28 68 
12 15 19 21 38 46 54 70 17 25 29 48 57 58 28 66 68 75 1 60 62 3 5 7 9 31 44 52 64 13 50 23 34 36 40 42 72 
3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 68 70 75 21 28 54 1 13 
11 15 21 23 28 54 68 72 75 1 13 44 51 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 
58 60 63 66 68 1 13 75 3 5 7 9 25 28 29 31 34 36 38 40 42 44 52 64 11 15 23 51 72 17 19 46 48 56 70 21 54 
11 15 21 23 28 54 72 3 5 7 9 17 31 34 36 40 42 48 56 58 60 62 64 66 19 25 29 46 75 1 13 44 50 52 39 68 71 
1 11 15 17 19 36 40 42 44 46 48 52 56 58 60 62 3 6 7 9 25 29 31 34 64 72 39 66 71 68 75 21 28 54 13 50 23 
11 15 21 23 28 54 72 3 5 7 9 17 31 34 36 40 42 48 56 58 60 62 64 66 19 25 29 46 75 1 13 44 51 52 39 68 71 
3 5 7 9 12 16 18 20 21 23 25 29 31 34 36 38 40 42 44 48 52 56 58 60 62 64 66 70 72 1 13 75 28 68 46 50 54 
11 15 21 23 28 54 68 72 75 1 14 44 50 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 
1 3 5 7 9 14 25 29 31 34 36 38 40 42 44 50 52 58 60 62 64 66 11 15 23 28 68 72 75 17 19 21 46 48 54 56 71 
21 28 54 75 1 11 15 17 19 36 40 42 44 46 48 52 56 58 60 62 14 23 50 3 6 7 9 25 29 31 34 64 72 38 71 66 68 
38 75 11 15 17 19 21 23 28 46 48 54 56 72 3 5 7 10 25 29 31 34 64 68 1 14 71 36 40 42 44 50 52 58 60 62 66 
3 5 7 9 11 16 17 23 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 72 68 70 75 1 14 44 50 52 21 28 54 19 
3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 1 14 68 75 21 28 54 50 70 
11 15 21 23 28 54 68 72 75 1 14 44 51 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 
3 5 8 9 17 19 25 29 31 34 36 40 42 44 46 48 52 56 58 60 62 64 11 15 21 23 28 54 68 72 75 1 14 71 51 66 38 
3 5 7 9 11 16 17 23 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 72 68 70 75 1 14 44 51 52 21 28 54 19 
3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 72 1 14 75 21 28 54 51 68 
11 15 21 23 28 54 72 3 5 7 9 17 31 34 36 40 42 48 56 58 60 62 64 66 19 25 29 46 75 1 14 44 51 52 39 68 71 
11 16 20 21 46 48 56 54 75 1 14 50 70 3 5 7 9 23 25 29 31 34 36 38 40 42 44 52 58 60 62 64 66 72 28 68 18 
3 5 7 9 12 16 18 20 21 23 25 29 31 34 36 38 40 42 44 48 52 56 58 60 62 64 66 70 72 46 50 75 1 14 54 28 68 
11 16 18 20 46 1 14 68 75 3 5 7 9 21 23 25 29 31 34 36 38 40 42 48 56 64 72 28 51 44 52 58 60 62 66 70 54 
3 5 7 9 11 15 17 19 21 23 25 28 29 31 34 36 38 40 42 44 46 48 52 55 56 58 60 62 64 66 72 50 68 70 75 1 13 
3 5 7 9 12 15 19 21 23 25 28 29 31 34 36 38 40 42 46 55 64 72 68 70 75 1 13 44 50 52 17 48 56 58 60 62 66 
21 23 55 68 72 75 1 13 44 50 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 12 16 28 
55 68 70 75 21 23 28 72 3 5 7 9 11 15 17 20 25 29 31 34 36 38 40 42 47 48 56 58 60 62 64 66 1 13 44 50 52 
12 15 21 55 72 1 13 68 75 3 5 7 9 17 25 28 29 31 34 36 38 40 42 44 48 52 56 58 60 62 64 66 20 47 50 70 23 
3 5 7 9 11 15 17 19 21 23 25 28 29 31 34 36 38 40 42 44 46 48 52 55 56 58 60 62 64 66 72 51 68 70 75 1 13 
3 5 7 9 12 15 19 21 23 25 28 29 31 34 36 38 40 42 46 55 64 72 68 70 75 1 13 44 51 52 17 48 56 58 60 62 66 
3 5 7 9 17 25 28 29 31 34 36 38 40 42 48 56 64 66 68 70 75 1 13 44 51 52 58 60 63 11 15 19 21 23 46 55 72 
21 23 55 68 72 75 1 13 44 51 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 12 16 28 
55 68 70 75 21 23 28 72 3 5 7 9 11 15 17 20 25 29 31 34 36 38 40 42 47 48 56 58 60 62 64 66 1 13 44 51 52 
3 5 7 9 11 15 17 19 21 23 25 28 29 31 34 36 38 40 42 44 46 48 52 55 56 58 60 62 64 66 72 1 14 68 75 50 70 
38 75 1 17 21 48 56 72 11 15 19 23 28 36 40 42 44 46 52 58 60 62 3 5 7 10 25 29 31 34 55 64 66 68 14 50 71 
28 38 70 75 3 5 7 10 12 15 19 21 25 29 31 34 46 17 23 48 56 64 72 36 40 42 44 50 52 58 60 62 66 55 68 1 14 
21 23 55 68 72 75 1 14 44 50 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 12 16 28 
55 68 70 75 21 23 28 72 3 5 7 9 11 15 17 20 25 29 31 34 36 38 40 42 47 48 56 58 60 62 64 66 1 14 44 50 52 
3 5 7 9 11 15 17 19 21 23 25 28 29 31 34 36 38 40 42 44 46 48 52 55 56 58 60 62 64 66 72 51 68 70 75 1 14 
21 23 55 68 72 75 1 14 44 51 52 3 5 7 9 17 19 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 70 12 16 28 
55 68 70 75 21 23 28 72 3 5 7 9 11 15 17 20 25 29 31 34 36 38 40 42 47 48 56 58 60 62 64 66 1 14 44 51 52 
3 5 7 9 11 15 19 23 31 46 50 64 66 72 26 29 34 36 40 42 44 52 58 60 62 68 75 1 13 17 21 27 48 56 38 54 70 
26 29 34 36 40 42 44 50 52 58 60 62 66 1 13 17 21 27 48 56 3 5 7 9 11 15 19 23 31 46 64 72 75 39 69 71 54 
17 21 27 48 54 56 1 13 26 29 34 36 40 42 44 52 58 60 62 3 5 7 9 11 15 19 23 31 46 64 72 75 39 51 71 66 68 
26 29 34 36 40 42 44 50 52 58 60 62 66 68 75 1 3 5 7 9 11 14 15 19 23 31 46 64 72 38 54 70 17 21 27 48 56 
26 29 34 36 40 42 44 50 52 58 60 62 66 1 14 17 21 27 48 56 3 5 7 9 11 15 19 23 31 46 64 72 75 39 69 71 54 
1 14 54 17 21 26 27 29 34 36 40 42 44 48 52 56 58 60 62 3 5 7 9 11 15 19 23 31 46 64 72 75 39 51 71 66 68 
26 29 34 36 40 42 44 50 52 58 60 62 66 68 75 3 5 7 9 11 15 17 19 21 23 27 31 46 48 55 56 64 72 1 13 38 70 
1 3 5 7 9 26 29 31 34 36 40 42 44 52 58 60 62 64 68 75 13 20 47 50 66 11 15 17 21 23 27 38 48 55 56 70 72 
3 5 7 9 11 15 19 23 31 46 51 64 68 72 75 17 21 26 27 29 34 36 40 42 44 48 52 55 56 58 60 62 38 66 70 1 13 
17 21 26 27 29 34 36 40 42 44 48 52 55 56 58 60 62 39 68 70 3 5 7 9 11 15 19 23 31 46 64 72 75 50 66 1 13 
39 55 69 71 75 3 5 7 9 11 15 19 23 26 29 31 34 36 40 42 44 46 50 52 58 60 62 64 66 72 1 13 17 21 27 48 56 
26 29 34 36 40 42 44 50 52 58 60 62 66 68 75 3 5 7 9 11 15 17 19 21 23 27 31 46 48 55 56 64 72 1 14 38 70 
3 5 7 9 11 15 19 23 31 46 51 64 68 72 75 17 21 26 27 29 34 36 40 42 44 48 52 55 56 58 60 62 38 66 70 1 14 
1 3 5 7 9 26 29 31 34 36 40 42 44 52 58 60 62 64 68 75 11 15 17 19 23 28 46 48 56 72 21 38 54 66 70 14 50 
17 19 21 38 46 48 54 56 70 14 66 75 11 15 23 26 28 29 34 36 40 42 44 52 58 60 62 72 51 68 1 3 5 7 9 31 64 
11 15 19 21 23 28 38 46 55 70 72 26 29 34 36 40 42 44 50 52 58 60 62 66 68 75 3 5 7 9 17 31 48 56 64 1 13 
21 23 28 38 51 55 66 70 72 26 29 34 36 40 42 44 52 58 60 62 68 75 3 5 7 9 17 31 48 56 64 11 15 19 46 1 13 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 13 21 27 38 54 68 74 34 36 40 42 50 70 
1 13 21 27 34 36 40 42 50 60 62 38 54 66 69 70 74 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 
48 50 52 60 62 66 3 5 7 9 11 15 17 20 23 25 29 31 34 36 40 42 45 47 56 58 64 72 1 13 21 27 38 54 68 74 70 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 13 21 27 38 54 68 74 34 36 40 42 70 51 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 13 21 27 34 36 40 42 38 54 69 70 74 51 
3 5 7 9 11 15 17 20 23 25 29 31 34 36 40 42 45 47 56 58 64 72 48 51 52 60 62 66 1 13 21 27 38 54 68 74 70 
1 13 21 27 34 36 40 42 50 60 62 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 39 54 66 68 71 74 
12 15 17 19 23 25 29 34 36 40 42 45 48 52 56 58 72 3 5 7 9 13 31 46 50 60 62 64 66 1 21 27 39 54 68 71 74 
3 5 7 9 11 13 15 17 19 23 25 29 31 34 36 40 42 45 46 48 50 52 56 58 60 62 64 72 1 21 27 39 54 71 74 66 69 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 21 27 39 54 71 74 51 68 13 34 36 40 42 
12 15 19 23 34 36 39 40 42 45 71 72 17 25 29 56 58 60 62 66 1 51 68 74 13 21 27 46 54 3 5 7 9 31 64 48 52 
3 5 7 9 25 29 31 34 36 39 40 42 45 48 52 56 58 60 64 71 17 19 46 54 13 21 27 63 1 51 68 74 11 15 23 72 66 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 21 27 39 54 71 74 51 69 13 34 36 40 42 
1 3 5 7 9 11 15 17 19 23 25 29 31 38 45 46 48 52 54 56 58 64 68 72 74 14 34 36 40 42 50 60 62 66 70 21 27 
1 14 21 27 34 36 40 42 50 60 62 38 54 66 69 70 74 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 
21 27 48 52 3 5 7 9 11 14 15 17 20 23 25 29 31 34 36 40 42 45 47 50 56 58 60 62 64 66 72 1 38 54 68 70 74 
1 21 27 38 54 68 74 3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 40 42 45 46 48 52 56 58 60 62 64 66 72 51 70 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 14 21 27 34 36 40 42 38 54 69 70 74 51 
1 14 21 27 34 36 40 42 50 60 62 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 39 54 66 68 71 74 
3 5 7 9 14 31 46 50 60 62 64 66 12 15 17 19 23 25 29 34 36 40 42 45 48 52 56 58 72 1 21 27 39 54 68 71 74 
45 46 50 12 14 15 19 36 40 42 52 58 60 62 66 3 5 7 10 25 29 31 34 64 68 1 21 27 39 54 71 74 17 23 48 56 72 
3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 40 42 45 46 48 52 56 58 60 62 64 66 72 1 21 27 39 54 71 74 51 68 
3 5 7 9 11 15 19 23 31 46 60 62 64 66 72 17 25 29 38 45 48 52 55 56 58 70 34 36 40 42 50 13 21 27 1 68 74 
1 21 27 50 60 62 3 5 7 9 11 13 15 19 23 31 34 36 40 42 46 64 72 66 69 74 17 25 29 38 45 48 52 55 56 58 70 
13 21 27 50 60 62 11 15 23 38 45 55 70 72 1 20 47 68 74 3 5 7 9 17 25 29 31 34 36 40 42 56 58 64 48 52 66 
1 17 20 21 25 27 29 47 50 56 58 3 5 7 9 13 31 34 36 40 42 60 62 64 11 15 23 38 45 55 70 72 48 52 66 69 74 
3 5 7 9 11 15 19 23 31 46 60 62 64 66 72 17 25 29 38 45 48 52 55 56 58 70 1 51 68 74 13 21 27 34 36 40 42 
51 69 74 1 21 27 60 62 66 3 5 7 9 11 13 15 19 23 31 34 36 40 42 46 64 72 17 25 29 38 45 48 52 55 56 58 70 
11 15 23 38 45 55 70 72 48 51 52 60 62 66 1 20 47 68 74 3 5 7 9 17 25 29 31 34 36 40 42 56 58 64 13 21 27 
1 11 15 17 20 21 23 25 27 29 45 47 48 51 52 56 58 72 13 60 62 66 69 38 55 70 3 5 7 9 31 34 36 40 42 64 74 
3 5 7 9 11 15 17 19 23 25 29 31 39 45 46 48 52 56 58 64 71 72 1 55 68 74 13 21 27 60 62 66 34 36 40 42 50 
12 15 19 23 34 36 39 40 42 45 71 72 17 25 29 56 58 60 62 66 3 5 7 9 31 55 64 13 21 27 1 68 74 46 50 48 52 
55 69 74 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 34 36 39 40 42 45 46 56 58 64 71 72 48 50 52 60 62 66 
3 5 7 9 13 23 31 34 36 40 42 55 64 72 1 17 21 25 27 29 48 52 56 58 69 12 15 19 39 45 46 50 60 62 66 71 74 
1 3 5 7 9 11 15 17 21 23 25 27 29 31 34 36 40 42 45 56 58 64 72 13 39 60 62 48 52 66 69 70 74 47 55 20 50 
3 5 7 9 11 15 17 19 23 25 29 31 39 45 46 48 52 56 58 64 71 72 1 51 55 68 74 13 21 27 60 62 66 34 36 40 42 
3 5 7 9 13 31 60 62 64 66 1 17 21 25 27 29 39 45 48 51 52 56 58 71 46 68 74 12 15 19 23 34 36 40 42 55 72 
13 34 36 40 42 60 62 66 1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 39 45 46 48 51 52 56 58 64 71 72 55 69 74 
3 5 7 9 13 31 60 62 64 66 1 17 21 25 27 29 39 45 48 51 52 56 58 71 12 15 19 23 34 36 40 42 55 72 46 74 69 
3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 38 40 42 45 46 48 52 55 56 58 64 70 72 21 27 50 60 62 1 66 68 74 
3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 38 40 42 45 46 48 52 55 56 58 64 70 72 1 21 27 50 60 62 66 69 74 
21 27 48 52 14 17 25 29 50 56 58 60 62 66 11 15 23 38 45 55 70 72 1 20 47 68 74 3 5 7 9 31 34 36 40 42 64 
14 17 20 25 29 47 48 50 52 56 58 60 62 66 69 11 15 23 38 45 55 70 72 1 21 27 3 5 7 9 31 34 36 40 42 64 74 
21 27 60 62 66 3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 38 40 42 45 46 48 52 55 56 58 64 70 72 1 51 68 74 
3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 38 40 42 45 46 48 52 55 56 58 64 70 72 51 69 74 1 21 27 60 62 66 
3 5 7 9 12 16 19 23 31 34 36 40 42 46 64 72 17 25 29 38 45 48 52 55 56 58 70 14 51 60 62 66 69 74 1 21 27 
21 27 55 3 5 7 9 11 15 17 19 23 25 29 31 39 45 46 48 52 56 58 64 71 72 14 34 36 40 42 50 60 62 1 66 68 74 
12 15 19 23 34 36 39 40 42 45 55 71 72 21 27 48 52 17 25 29 56 58 60 62 66 3 5 7 9 14 31 64 1 68 74 46 50 
21 27 48 52 1 55 68 74 3 5 7 9 12 16 19 23 31 34 36 40 42 46 64 72 14 17 25 29 50 56 58 60 62 66 39 45 71 
3 5 7 9 11 15 17 19 23 25 29 31 39 45 46 48 52 56 58 64 66 71 72 55 69 74 1 14 21 27 34 36 40 42 50 60 62 
1 17 21 25 27 29 48 52 56 58 69 12 15 19 39 45 46 50 60 62 66 71 23 34 36 40 42 55 72 3 5 7 9 14 31 64 74 
11 16 21 23 27 55 72 14 17 25 29 50 56 58 60 62 66 48 52 69 39 45 71 1 34 36 40 42 3 5 7 9 19 31 46 64 74 
48 52 55 3 5 7 9 11 14 15 17 20 23 25 29 31 34 36 40 42 45 47 50 56 58 60 62 64 66 72 1 21 27 39 69 70 74 
3 5 7 9 11 15 17 19 23 25 29 31 39 45 46 48 52 56 58 64 71 72 1 51 55 68 74 14 34 36 40 42 60 62 66 21 27 
1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 39 45 46 48 51 52 56 58 64 71 72 55 69 74 14 34 36 40 42 60 62 66 
3 5 7 9 11 13 15 17 19 23 25 29 31 34 36 40 42 45 46 48 50 52 56 58 60 62 64 72 1 21 28 54 68 74 38 66 70 
1 13 34 36 40 42 60 62 28 38 50 66 70 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 69 74 21 54 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 60 62 64 66 72 1 21 28 38 54 68 70 74 13 34 36 40 42 51 
3 5 7 9 17 19 25 29 34 36 40 42 45 48 52 56 58 1 31 38 54 68 74 13 51 63 11 15 23 28 72 66 70 21 46 60 64 
21 51 54 66 1 3 5 7 9 11 15 17 19 23 25 29 31 34 36 40 42 45 46 48 52 56 58 64 72 13 28 38 60 62 70 69 74 
31 60 63 64 3 5 7 9 17 19 25 29 34 36 40 42 45 48 52 56 58 38 54 69 70 74 11 15 23 28 72 51 66 1 13 21 46 
14 34 36 40 42 50 60 62 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 1 21 28 54 68 74 38 66 70 
14 21 50 54 60 62 66 3 5 7 9 11 15 17 19 23 25 28 29 31 38 45 46 48 52 56 58 64 70 72 69 74 1 34 36 40 42 
3 5 7 9 11 14 15 17 19 23 25 29 31 34 36 40 42 45 46 48 52 56 58 60 62 64 66 72 1 21 28 38 54 68 70 74 51 
21 28 38 54 70 3 5 7 9 11 14 15 17 19 23 25 29 31 45 46 48 51 52 56 58 60 62 64 66 72 69 74 1 34 36 40 42 
1 17 23 25 28 29 38 45 48 52 55 56 58 68 70 74 3 5 7 9 13 31 34 36 40 42 60 62 64 11 15 19 21 46 72 50 66 
3 5 7 9 11 15 17 19 25 29 31 34 36 40 42 45 46 48 52 56 58 64 66 69 74 21 23 28 38 55 70 72 1 60 62 13 50 
1 17 23 25 28 29 38 45 48 52 55 56 58 68 70 74 3 5 7 9 13 31 34 36 40 42 60 62 64 11 15 19 21 46 72 51 66 
13 51 63 66 3 5 7 9 17 19 25 29 34 36 40 42 48 52 56 58 11 15 23 38 45 55 70 72 31 60 64 1 28 68 74 21 46 
3 5 7 9 11 15 17 19 25 29 31 34 36 40 42 45 46 48 52 56 58 64 66 69 74 21 23 28 38 55 70 72 13 51 1 60 62 
1 17 23 25 28 29 38 45 48 52 55 56 58 68 70 74 11 15 19 21 46 72 14 50 60 62 66 3 5 7 9 31 34 36 40 42 64 
1 14 50 60 62 3 5 7 9 11 15 17 19 25 29 31 34 36 40 42 45 46 48 52 56 58 64 66 69 74 21 23 28 38 55 70 72 
1 17 23 25 28 29 38 45 48 52 55 56 58 68 70 74 14 51 60 62 66 11 15 19 21 46 72 3 5 7 9 31 34 36 40 42 64 
1 17 23 25 28 29 38 45 48 52 55 56 58 68 70 74 14 34 36 40 42 60 62 66 12 16 3 5 7 9 19 31 46 64 21 72 51 
1 14 60 62 66 3 5 7 9 11 15 17 19 25 29 31 34 36 40 42 45 46 48 52 56 58 64 51 69 74 21 23 28 38 55 70 72 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 56 64 72 1 45 58 60 62 66 38 54 69 70 74 13 50 
1 38 45 54 68 74 3 5 7 9 26 29 31 34 36 40 42 52 58 60 62 64 66 13 20 47 11 15 17 21 23 27 48 56 72 50 70 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 56 64 72 1 13 50 58 60 62 66 39 45 54 68 71 74 
38 45 54 69 70 74 3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 56 64 72 1 14 50 58 60 62 66 
3 5 7 9 26 29 31 34 36 40 42 52 58 60 62 64 66 1 14 38 50 54 68 70 74 11 15 17 20 21 23 27 47 48 56 72 45 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 56 64 72 39 45 54 68 71 74 1 14 50 58 60 62 66 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 55 56 64 72 38 70 74 1 45 58 60 62 66 69 13 50 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 55 56 64 72 1 50 68 74 39 45 71 13 58 60 62 66 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 55 56 64 72 38 70 74 1 45 58 60 62 66 69 14 50 
3 5 7 9 11 15 17 19 21 23 26 27 29 31 34 36 40 42 46 48 52 55 56 64 72 1 50 68 74 39 45 71 14 58 60 62 66 
11 15 17 19 23 26 29 34 36 40 42 45 46 48 52 56 72 1 21 28 38 54 68 70 74 3 5 7 9 31 58 60 62 64 66 13 50 
38 50 69 70 74 11 15 17 19 21 23 28 46 48 54 56 72 3 5 7 9 26 29 31 34 36 40 42 52 58 60 62 64 66 1 13 45 
11 15 17 19 23 26 29 34 36 40 42 45 46 48 52 56 72 1 21 28 38 54 68 70 74 14 50 3 5 7 9 31 58 60 62 64 66 
38 50 69 70 74 11 15 17 19 21 23 28 46 48 54 56 72 3 5 7 9 26 29 31 34 36 40 42 52 58 60 62 64 66 1 14 45 
26 29 34 36 38 40 42 50 52 55 70 1 21 23 28 68 72 74 11 15 17 19 46 48 56 58 60 62 66 3 5 7 9 13 31 64 45 
1 3 5 7 9 26 29 31 34 36 40 42 52 64 45 69 74 11 15 17 19 21 23 46 48 55 56 58 60 62 66 72 28 38 70 13 50 
26 29 34 36 38 40 42 50 52 55 70 1 21 23 28 68 72 74 11 15 17 19 46 48 56 58 60 62 66 3 5 7 9 14 31 64 45 
1 3 5 7 9 26 29 31 34 36 40 42 52 64 45 69 74 11 15 17 19 21 23 46 48 55 56 58 60 62 66 72 28 38 70 14 50 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 66 68 72 75 1 13 21 27 34 36 40 42 50 60 62 38 54 70 
20 47 50 69 75 1 3 5 7 9 11 15 17 21 23 25 27 29 31 34 36 40 42 45 56 58 64 72 48 52 66 38 54 70 13 60 62 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 51 52 56 58 64 68 72 75 1 13 21 27 34 36 40 42 38 54 70 60 62 66 
1 11 15 17 20 21 23 25 27 29 45 47 48 51 52 56 58 72 3 5 7 9 31 34 36 40 42 64 75 13 60 62 66 69 38 54 70 
1 13 21 27 34 36 40 42 50 60 62 66 68 70 75 39 54 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 
1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 34 36 39 40 42 45 46 56 58 64 71 72 48 50 52 60 62 66 54 68 75 
1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 34 36 39 40 42 45 46 56 58 64 71 72 48 50 52 60 62 66 54 69 75 
3 5 7 9 13 23 31 34 36 40 42 64 72 1 17 21 25 27 29 48 52 56 58 69 12 15 19 39 45 46 50 60 62 66 71 54 75 
13 34 36 40 42 60 62 66 1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 39 45 46 48 51 52 56 58 64 71 72 54 68 75 
13 34 36 40 42 60 62 66 1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 39 45 46 48 51 52 56 58 64 71 72 54 69 75 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 66 68 72 75 1 14 21 27 34 36 40 42 50 60 62 38 54 70 
3 5 7 9 11 14 15 17 20 23 25 29 31 34 36 40 42 45 47 50 56 58 60 62 64 66 72 1 21 27 75 48 52 69 38 54 70 
3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 51 52 56 58 64 68 72 75 1 14 21 27 34 36 40 42 38 54 70 60 62 66 
1 11 15 17 20 21 23 25 27 29 45 47 48 51 52 56 58 72 14 60 62 66 38 54 70 69 75 3 5 7 9 31 34 36 40 42 64 
1 14 21 27 34 36 40 42 50 60 62 66 68 70 75 39 54 3 5 7 9 11 15 17 19 23 25 29 31 45 46 48 52 56 58 64 72 
3 5 7 9 11 15 17 19 23 25 29 31 39 45 46 48 52 56 58 64 66 71 72 1 14 21 27 34 36 40 42 50 60 62 54 69 75 
1 17 21 25 27 29 48 52 56 58 69 12 15 19 39 45 46 50 60 62 66 71 54 75 3 5 7 9 14 31 64 23 34 36 40 42 72 
1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 39 45 46 48 51 52 56 58 64 71 72 14 34 36 40 42 60 62 66 54 69 75 
1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 38 45 46 48 52 55 56 58 64 70 72 75 13 34 36 40 42 50 60 62 66 68 
1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 38 45 46 48 52 55 56 58 64 70 72 75 13 34 36 40 42 50 60 62 66 69 
1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 38 45 46 48 52 55 56 58 64 70 72 75 13 34 36 40 42 60 62 66 51 68 
1 3 5 7 9 11 15 17 19 21 23 25 27 29 31 38 45 46 48 52 55 56 58 64 70 72 75 13 34 36 40 42 60 62 66 51 69 
1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 34 36 39 40 42 45 46 56 58 64 71 72 48 50 52 60 62 66 55 68 75 
1 3 5 7 9 13 17 21 25 27 29 31 56 58 64 12 15 19 39 45 46 50 60 62 66 71 68 75 23 34 36 40 42 55 72 48 52 
1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 34 36 39 40 42 45 46 56 58 64 71 72 48 50 52 60 62 66 55 69 75 
